template_id,source_event_id,kind,tau,pressure,terminal,attacker_stones,defender_stones,move_stones,obligation_edges,num_attacker_stones,num_defender_stones,num_obligations,num_obligation_vertices,pair_shape,shape_kind,family,line_axis_support,canonical_signature,frequency,automorphism_group_size,number_of_vertices,number_of_edges,edge_size_histogram,singleton_count,pair_edge_count,transversal_number_tau,number_of_minimum_transversals,intersection_graph_density,laplacian_spectrum,source_counts,source_span,source_entropy,generality_index,channel_label,integer_fingerprint,abstract_incidence_signature,abstract_signature_exact,incidence_cell_count,incidence_edge_count,cell_color_histogram,d6_stabilizer_order,d6_orbit_size,burnside_fixed_fraction,a2_support_signature,a2_coxeter_diameter
T_0001,E000000028,proto,4,2,0,"[[-1,0],[0,0],[1,0]]",[],"[[0,1],[2,-1]]","[[[-4,0],[-3,0],[-2,0]],[[-3,4],[-2,3],[-1,2]],[[2,0],[3,0],[4,0]],[[3,-2],[4,-3],[5,-4]]]",3,0,4,12,"(-2, 0)",rail,rail_ladder,three-axis,2a430e490927cc5e285900db0baf1ee232b04da5,3,1,12,4,"{""3"":4}",0,0,4,81,0.0,"-1.11e-16,-1.11e-16,-1.11e-16,1.665e-16,3,3,3,3","{""selfplay"":3}",1,0.0,1.386294,candidate-signal,"(4, 2, 4, 12, 0, 0, 4, 1)",21efb3da5188037434fc954641ee85b3db0396e9,0,17,4,"{""A"":3,""M"":2,""O"":12}",1,12,0.08333333333333333,"(9, 8, 8)",9
T_0002,E000000032,proto,4,2,0,"[[-1,0],[0,0],[1,0]]",[],"[[-1,2],[0,1]]","[[[-4,0],[-3,0],[-2,0]],[[-4,5],[-3,4],[-2,3]],[[2,-1],[3,-2],[4,-3]],[[2,0],[3,0],[4,0]]]",3,0,4,12,"(-1, 0)",adjacent,adjacent,three-axis,9c1e6f2a3a0dd688a13d567d94dc42d0d49f7150,2,1,12,4,"{""3"":4}",0,0,4,81,0.0,"-1.11e-16,-1.11e-16,1.665e-16,1.665e-16,3,3,3,3","{""selfplay"":2}",1,0.0,1.098612,candidate-signal,"(4, 2, 4, 12, 0, 0, 4, 1)",c7eb3b621de0ee9890e15800185ad7ae4d8039f1,0,17,4,"{""A"":3,""M"":2,""O"":12}",1,12,0.08333333333333333,"(8, 8, 8)",8
T_0003,E000000229,proto,3,1,0,"[[0,1],[1,-1],[1,0]]",[],"[[-2,-1],[2,-1]]","[[[-3,4],[-2,3],[-1,2]],[[-1,-1],[0,-1],[3,-1]],[[3,-2],[4,-3],[5,-4]]]",3,0,3,9,"(-4, 0)",rail,rail_ladder,three-axis,7535cc79660de82b75a14f294925c232737a7a4e,2,1,9,3,"{""3"":3}",0,0,3,27,0.0,"-1.11e-16,-1.11e-16,-1.11e-16,3,3,3,3,3","{""opening"":2}",1,0.0,1.098612,candidate-signal,"(3, 1, 3, 9, 0, 0, 3, 1)",a67063eeea2486a8d51f6cb0a2c311d359586e72,0,14,3,"{""A"":3,""M"":2,""O"":9}",1,12,0.08333333333333333,"(8, 8, 5)",8
T_0078,E000000079,proto,15,13,1,"[[-4,0],[-3,0],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]",[],"[[-2,1],[-1,-2]]","[[[-5,0]],[[2,0]],[[-6,3],[-5,2],[-4,1]],[[-5,-1],[-4,-1],[-3,-1]],[[-5,3],[-4,2],[-3,1]],[[-5,4],[-4,3],[-3,2]],[[-2,-4],[-2,-3],[-2,-2]],[[-2,2],[-2,3],[-2,4]],[[-1,-5],[-1,-4],[-1,-3]],[[-1,1],[-1,2],[-1,3]],[[0,-3],[1,-4],[2,-5]],[[0,1],[0,2],[0,3]],[[1,-3],[2,-4],[3,-5]],[[1,-2],[2,-3],[3,-4]],[[1,-1],[2,-1],[3,-1]]]",10,0,15,41,"(-3, 1)",kink,kink_bridge,three-axis,00a30e695aa5483600aa4e0055d1f568fd752370,1,1,41,15,"{""1"":2,""3"":13}",2,0,15,-1,0.0,"-6.886e-16,-2.22e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16","{""adversarial"":1}",1,0.0,0.693147,reservoir,"(15, 13, 15, 41, 2, 0, 13, 1)",fba1795049d20d001015e0ea3f24febffb14b056,0,53,15,"{""A"":10,""M"":2,""O"":41}",1,12,0.08333333333333333,"(9, 9, 9)",9
T_0050,E000000051,proto,14,12,1,"[[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]","[[-2,-3]]","[[-1,-2],[2,0]]","[[[-4,0]],[[3,0]],[[-6,3],[-5,2],[-4,1]],[[-5,-2],[-4,-2],[-3,-2]],[[-5,-1],[-4,-1],[-3,-1]],[[-5,3],[-4,2],[-3,1]],[[-2,1],[-2,2],[-2,3]],[[-1,-5],[-1,-4],[-1,-3]],[[-1,1],[-1,2],[-1,3]],[[0,-3],[1,-4],[2,-5]],[[0,1],[0,2],[0,3]],[[1,-3],[2,-4],[3,-5]],[[1,-2],[2,-2],[3,-2]],[[1,-1],[2,-1],[3,-1]]]",10,1,14,38,"(-5, 2)",kink,kink_bridge,three-axis,87ace0e6ea2e7a5e10fd27521d22f446c6ca543e,1,1,38,14,"{""1"":2,""3"":12}",2,0,14,-1,0.0,"-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16","{""adversarial"":1}",1,0.0,0.693147,reservoir,"(14, 12, 14, 38, 2, 0, 12, 1)",bfcc14b5618695fcfc9b4f8dafa1adcba5914527,0,51,14,"{""A"":10,""D"":1,""M"":2,""O"":38}",1,12,0.08333333333333333,"(10, 9, 8)",10
T_0074,E000000075,proto,14,12,1,"[[-4,0],[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]","[[-2,-3]]","[[-1,-2],[1,-1]]","[[[-5,0]],[[2,0]],[[-4,-1],[-3,-1]],[[2,-1],[3,-1]],[[-6,3],[-5,2],[-4,1]],[[-5,-2],[-4,-2],[-3,-2]],[[-5,3],[-4,2],[-3,1]],[[-2,1],[-2,2],[-2,3]],[[-1,-5],[-1,-4],[-1,-3]],[[-1,1],[-1,2],[-1,3]],[[0,-3],[1,-4],[2,-5]],[[0,1],[0,2],[0,3]],[[1,-3],[2,-4],[3,-5]],[[1,-2],[2,-2],[3,-2]]]",11,1,14,36,"(-3, 1)",kink,kink_bridge,three-axis,06bc68f756ab02f1a93133496fbe532202852b59,1,1,36,14,"{""1"":2,""2"":2,""3"":10}",2,2,14,-1,0.0,"-5.511e-16,-3.926e-16,-2.22e-16,-1.722e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16","{""adversarial"":1}",1,0.0,0.693147,reservoir,"(14, 12, 14, 36, 2, 2, 10, 1)",b9fa4e0f06158ee4bf3b909c55fdb9f5f37b062d,0,50,14,"{""A"":11,""D"":1,""M"":2,""O"":36}",1,12,0.08333333333333333,"(10, 9, 8)",10
T_0070,E000000071,proto,12,10,1,"[[-4,0],[-3,0],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]",[],"[[-3,-1],[-2,1]]","[[[-5,0]],[[2,0]],[[-5,-1],[-4,-1]],[[1,-1],[2,-1]],[[-5,3],[-4,2],[-3,1]],[[-5,4],[-4,3],[-3,2]],[[-2,-4],[-2,-3],[-2,-2]],[[-2,2],[-2,3],[-2,4]],[[0,-5],[0,-4],[0,-3]],[[0,1],[0,2],[0,3]],[[1,-3],[2,-4],[3,-5]],[[1,-2],[2,-3],[3,-4]]]",10,0,12,30,"(-3, 1)",kink,kink_bridge,three-axis,db84e1589f91eb9d505009ae1390ebc366f62780,1,1,30,12,"{""1"":2,""2"":2,""3"":8}",2,2,12,-1,0.0,"-2.22e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,0","{""adversarial"":1}",1,0.0,0.693147,reservoir,"(12, 10, 12, 30, 2, 2, 8, 1)",5d56cafe9bc7c271c48194f87235f67b77a3aa0e,0,42,12,"{""A"":10,""M"":2,""O"":30}",1,12,0.08333333333333333,"(9, 9, 8)",9
T_0076,E000000077,proto,12,10,1,"[[-4,0],[-3,0],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]",[],"[[-2,1],[0,1]]","[[[-5,0]],[[2,0]],[[0,-4],[0,-3]],[[0,2],[0,3]],[[-5,-1],[-4,-1],[-3,-1]],[[-5,3],[-4,2],[-3,1]],[[-5,4],[-4,3],[-3,2]],[[-2,-4],[-2,-3],[-2,-2]],[[-2,2],[-2,3],[-2,4]],[[1,-3],[2,-4],[3,-5]],[[1,-2],[2,-3],[3,-4]],[[1,-1],[2,-1],[3,-1]]]",10,0,12,30,"(-2, 0)",rail,rail_ladder,three-axis,9f4212132dadfba18a80565709fbdaffe27cb163,1,1,30,12,"{""1"":2,""2"":2,""3"":8}",2,2,12,-1,0.0,"-1.11e-15,-3.939e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,0","{""adversarial"":1}",1,0.0,0.693147,reservoir,"(12, 10, 12, 30, 2, 2, 8, 1)",3d2f489d8e4b41890316619bcd571e1eb1404bee,0,42,12,"{""A"":10,""M"":2,""O"":30}",1,12,0.08333333333333333,"(9, 9, 8)",9
T_0044,E000000045,proto,11,9,1,"[[-3,0],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]","[[-2,-3]]","[[-2,1],[2,0]]","[[[-4,0]],[[3,0]],[[-5,-1],[-4,-1],[-3,-1]],[[-5,3],[-4,2],[-3,1]],[[-5,4],[-4,3],[-3,2]],[[-2,2],[-2,3],[-2,4]],[[0,-5],[0,-4],[0,-3]],[[0,1],[0,2],[0,3]],[[1,-3],[2,-4],[3,-5]],[[1,-2],[2,-3],[3,-4]],[[1,-1],[2,-1],[3,-1]]]",9,1,11,29,"(-4, 1)",kink,kink_bridge,three-axis,72029f15fc36e45d0ebac64ba54c3737ce6f11c9,1,1,29,11,"{""1"":2,""3"":9}",2,0,11,-1,0.0,"-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,0","{""adversarial"":1}",1,0.0,0.693147,reservoir,"(11, 9, 11, 29, 2, 0, 9, 1)",72b433ed5503c6595beb79cf6c9be6ebc11e7cb4,0,41,11,"{""A"":9,""D"":1,""M"":2,""O"":29}",1,12,0.08333333333333333,"(9, 9, 8)",9
T_0058,E000000059,proto,11,9,1,"[[-4,0],[-3,0],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]","[[-2,-3]]","[[-2,1],[1,-1]]","[[[-5,0]],[[2,0]],[[-4,-1],[-3,-1]],[[2,-1],[3,-1]],[[-5,3],[-4,2],[-3,1]],[[-5,4],[-4,3],[-3,2]],[[-2,2],[-2,3],[-2,4]],[[0,-5],[0,-4],[0,-3]],[[0,1],[0,2],[0,3]],[[1,-3],[2,-4],[3,-5]],[[1,-2],[2,-3],[3,-4]]]",10,1,11,27,"(-3, 1)",kink,kink_bridge,three-axis,272a619e544f5ee148d5d2b76128cc48964de856,1,1,27,11,"{""1"":2,""2"":2,""3"":7}",2,2,11,-1,0.0,"-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,0,0,1.11e-16","{""adversarial"":1}",1,0.0,0.693147,reservoir,"(11, 9, 11, 27, 2, 2, 7, 1)",6ceed28760e7acda92edfef1afd0ad3d2b5899bf,0,40,11,"{""A"":10,""D"":1,""M"":2,""O"":27}",1,12,0.08333333333333333,"(9, 8, 8)",9
T_0064,E000000065,proto,11,9,1,"[[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]","[[-2,-3]]","[[-1,1],[2,0]]","[[[-4,0]],[[3,0]],[[-5,-1],[-4,-1],[-3,-1]],[[-5,3],[-4,2],[-3,1]],[[-2,1],[-2,2],[-2,3]],[[-1,-4],[-1,-3],[-1,-2]],[[-1,2],[-1,3],[-1,4]],[[0,-5],[0,-4],[0,-3]],[[0,1],[0,2],[0,3]],[[1,-3],[2,-4],[3,-5]],[[1,-1],[2,-1],[3,-1]]]",10,1,11,29,"(-3, 1)",kink,kink_bridge,three-axis,5549128e516d90e03b8532a497908bfe4f5f4adf,1,1,29,11,"{""1"":2,""3"":9}",2,0,11,-1,0.0,"-4.996e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16","{""adversarial"":1}",1,0.0,0.693147,reservoir,"(11, 9, 11, 29, 2, 0, 9, 1)",29be08bfb358480d85f4e2df68b4d77e5e9bc665,0,42,11,"{""A"":10,""D"":1,""M"":2,""O"":29}",1,12,0.08333333333333333,"(9, 9, 8)",9
T_0066,E000000067,proto,11,9,1,"[[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]","[[-2,-3]]","[[1,-2],[2,0]]","[[[-4,0]],[[3,0]],[[-5,-1],[-4,-1],[-3,-1]],[[-5,3],[-4,2],[-3,1]],[[-2,1],[-2,2],[-2,3]],[[-1,-2],[2,-2],[3,-2]],[[0,-5],[0,-4],[0,-3]],[[0,1],[0,2],[0,3]],[[1,-3],[2,-4],[3,-5]],[[1,-1],[2,-1],[3,-1]],[[2,-3],[3,-4],[4,-5]]]",10,1,11,29,"(-3, 1)",kink,kink_bridge,three-axis,2418e039bc31d4b6ac474a7ea686978c57897bfa,1,1,29,11,"{""1"":2,""3"":9}",2,0,11,-1,0.0,"-8.923e-16,-4.996e-16,-4.441e-16,-1.11e-16,-1.11e-16,-1.11e-16,-2.816e-17,0","{""adversarial"":1}",1,0.0,0.693147,reservoir,"(11, 9, 11, 29, 2, 0, 9, 1)",e735518816bc26b7988c3688eb3123462db70041,0,42,11,"{""A"":10,""D"":1,""M"":2,""O"":29}",1,12,0.08333333333333333,"(9, 9, 8)",9
T_0072,E000000073,proto,11,9,1,"[[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]",[],"[[2,0],[3,-2]]","[[[-4,0]],[[3,0]],[[-5,-1],[-4,-1],[-3,-1]],[[-5,3],[-4,2],[-3,1]],[[-2,-5],[-2,-4],[-2,-3]],[[-2,1],[-2,2],[-2,3]],[[-1,-2],[1,-2],[2,-2]],[[0,-5],[0,-4],[0,-3]],[[0,1],[0,2],[0,3]],[[1,-3],[2,-4],[3,-5]],[[1,-1],[2,-1],[3,-1]]]",10,0,11,29,"(-2, 1)",bridge,bridge_fork,three-axis,09e1acd847bbba4cd58ead9f42d50b8eb1d2028e,1,1,29,11,"{""1"":2,""3"":9}",2,0,11,-1,0.0,"-4.996e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,0,1.11e-16,1.706e-16","{""adversarial"":1}",1,0.0,0.693147,reservoir,"(11, 9, 11, 29, 2, 0, 9, 1)",1b1a03925fe5ec70bb6ea2c22b331600b112d058,0,41,11,"{""A"":10,""M"":2,""O"":29}",1,12,0.08333333333333333,"(10, 8, 8)",10
T_0088,E000000089,proto,11,9,1,"[[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]",[],"[[2,-2],[2,0]]","[[[-4,0]],[[3,0]],[[-5,-1],[-4,-1],[-3,-1]],[[-5,3],[-4,2],[-3,1]],[[-2,-5],[-2,-4],[-2,-3]],[[-2,1],[-2,2],[-2,3]],[[-1,-2],[1,-2],[3,-2]],[[0,-5],[0,-4],[0,-3]],[[0,1],[0,2],[0,3]],[[1,-3],[2,-4],[3,-5]],[[1,-1],[2,-1],[3,-1]]]",10,0,11,29,"(-2, 0)",rail,rail,three-axis,3fc098f54ef9581564316fde6da3e0e87a0a6991,1,1,29,11,"{""1"":2,""3"":9}",2,0,11,-1,0.0,"-4.996e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,0,1.11e-16,1.647e-16","{""adversarial"":1}",1,0.0,0.693147,reservoir,"(11, 9, 11, 29, 2, 0, 9, 1)",8bf9a1f1f0f0ce640cf66c2793bc85a37fec7aa5,0,41,11,"{""A"":10,""M"":2,""O"":29}",1,12,0.08333333333333333,"(10, 8, 8)",10
T_0094,E000000095,proto,11,9,1,"[[-4,0],[-3,0],[-2,-2],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0],[2,-1]]",[],"[[-3,-1],[0,1]]","[[[-5,0]],[[2,0]],[[0,2],[0,3]],[[-7,3],[-6,2],[-5,1]],[[-5,-1],[-4,-1],[-2,-1]],[[-5,3],[-4,2],[-3,1]],[[-3,4],[-2,3],[-1,2]],[[-1,-3],[0,-4],[1,-5]],[[1,-3],[2,-4],[3,-5]],[[1,-1],[3,-1],[4,-1]],[[3,-2],[4,-3],[5,-4]]]",11,0,11,28,"(-5, 2)",kink,kink_bridge,three-axis,2a648e573711b7975a5f8210daa79a60ba951958,1,1,28,11,"{""1"":2,""2"":1,""3"":8}",2,1,11,-1,0.0,"-1.411e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,0,0","{""adversarial"":1}",1,0.0,0.693147,reservoir,"(11, 9, 11, 28, 2, 1, 8, 1)",890a2efdc0ea119b5aa742742e0686bfcd10d36e,0,41,11,"{""A"":11,""M"":2,""O"":28}",1,12,0.08333333333333333,"(12, 9, 9)",12
T_0096,E000000097,proto,11,9,1,"[[-4,0],[-3,0],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]","[[-2,-3]]","[[-3,1],[-2,1]]","[[[-5,0]],[[2,0]],[[-5,3],[-4,2]],[[1,-3],[2,-4]],[[-5,-1],[-4,-1],[-3,-1]],[[-5,4],[-4,3],[-3,2]],[[-2,2],[-2,3],[-2,4]],[[0,-5],[0,-4],[0,-3]],[[0,1],[0,2],[0,3]],[[1,-2],[2,-3],[3,-4]],[[1,-1],[2,-1],[3,-1]]]",10,1,11,27,"(-1, 0)",adjacent,adjacent,three-axis,eb13bd79bacdb9fd3cc909559248f2b4b77c676d,1,1,27,11,"{""1"":2,""2"":2,""3"":7}",2,2,11,-1,0.0,"-3.939e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,0,0","{""adversarial"":1}",1,0.0,0.693147,reservoir,"(11, 9, 11, 27, 2, 2, 7, 1)",6ceed28760e7acda92edfef1afd0ad3d2b5899bf,0,40,11,"{""A"":10,""D"":1,""M"":2,""O"":27}",1,12,0.08333333333333333,"(9, 9, 8)",9
T_0046,E000000047,proto,10,8,1,"[[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]",[],"[[-3,-1],[2,0]]","[[[-4,0]],[[3,0]],[[-5,-1],[-4,-1]],[[1,-1],[2,-1]],[[-5,3],[-4,2],[-3,1]],[[-2,-5],[-2,-4],[-2,-3]],[[-2,1],[-2,2],[-2,3]],[[0,-5],[0,-4],[0,-3]],[[0,1],[0,2],[0,3]],[[1,-3],[2,-4],[3,-5]]]",10,0,10,24,"(-6, 1)",kink,kink_bridge,three-axis,4f026ef72d990d662db51719257bbc846d74c521,1,1,24,10,"{""1"":2,""2"":2,""3"":6}",2,2,10,-1,0.0,"-3.436e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,0,0","{""adversarial"":1}",1,0.0,0.693147,reservoir,"(10, 8, 10, 24, 2, 2, 6, 1)",f26d4b673dfcc499617d51f07899d231eb8259c9,0,36,10,"{""A"":10,""M"":2,""O"":24}",1,12,0.08333333333333333,"(10, 8, 8)",10
T_0048,E000000049,proto,10,8,1,"[[-3,0],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0],[2,-1]]",[],"[[0,1],[2,0]]","[[[-4,0]],[[3,0]],[[0,-4],[0,-3]],[[0,2],[0,3]],[[1,-1],[3,-1]],[[-5,-1],[-4,-1],[-3,-1]],[[-5,3],[-4,2],[-3,1]],[[-3,4],[-2,3],[-1,2]],[[1,-3],[2,-4],[3,-5]],[[3,-2],[4,-3],[5,-4]]]",10,0,10,23,"(-2, 1)",bridge,bridge_fork,three-axis,9f2646115ca2da2b16aba196e14928fdd495c04a,1,1,23,10,"{""1"":2,""2"":3,""3"":5}",2,3,10,-1,0.0,"-4.996e-16,-4.784e-16,-1.11e-16,-1.11e-16,-1.11e-16,0,0,3.435e-17","{""adversarial"":1}",1,0.0,0.693147,reservoir,"(10, 8, 10, 23, 2, 3, 5, 1)",5407e71e390306f40e46e536d0140b26ec2954b4,0,35,10,"{""A"":10,""M"":2,""O"":23}",1,12,0.08333333333333333,"(10, 9, 9)",10
T_0056,E000000057,proto,10,8,1,"[[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]","[[-2,-3]]","[[0,-3],[2,0]]","[[[-4,0]],[[3,0]],[[0,-5],[0,-4]],[[0,1],[0,2]],[[-5,-1],[-4,-1],[-3,-1]],[[-5,3],[-4,2],[-3,1]],[[-2,1],[-2,2],[-2,3]],[[-1,-2],[1,-4],[2,-5]],[[1,-3],[2,-4],[3,-5]],[[1,-1],[2,-1],[3,-1]]]",10,1,10,24,"(-5, 2)",kink,kink_bridge,three-axis,d894e6843482ef171189d0462d7ed515b09e983b,1,1,24,10,"{""1"":2,""2"":2,""3"":6}",2,2,10,-1,0.0,"-4.996e-16,-2.22e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,0,1.11e-16","{""adversarial"":1}",1,0.0,0.693147,reservoir,"(10, 8, 10, 24, 2, 2, 6, 1)",84a050940fe405b194fa866823c49a62f0e51997,0,37,10,"{""A"":10,""D"":1,""M"":2,""O"":24}",1,12,0.08333333333333333,"(9, 8, 8)",9
T_0060,E000000061,proto,10,8,1,"[[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[2,-1]]",[],"[[-3,-1],[1,-1]]","[[[-4,-1]],[[3,-1]],[[-5,0],[-4,0],[-3,0]],[[-5,3],[-4,2],[-3,1]],[[-2,-5],[-2,-4],[-2,-3]],[[-2,1],[-2,2],[-2,3]],[[0,-5],[0,-4],[0,-3]],[[0,1],[0,2],[0,3]],[[1,-3],[2,-4],[3,-5]],[[1,0],[2,0],[3,0]]]",9,0,10,26,"(-4, 0)",rail,rail,three-axis,c218939bd22743d4635c37df7328254636a931ef,1,1,26,10,"{""1"":2,""3"":8}",2,0,10,-1,0.0,"-2.22e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,0","{""adversarial"":1}",1,0.0,0.693147,reservoir,"(10, 8, 10, 26, 2, 0, 8, 1)",229af051f506a2c4958d140b02eadbb3fd6a1e36,0,37,10,"{""A"":9,""M"":2,""O"":26}",1,12,0.08333333333333333,"(10, 8, 8)",10
T_0062,E000000063,proto,10,8,1,"[[-4,0],[-3,0],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0],[2,-1]]",[],"[[0,1],[1,-1]]","[[[-5,0]],[[2,0]],[[-3,-1],[-2,-1]],[[0,-4],[0,-3]],[[0,2],[0,3]],[[3,-1],[4,-1]],[[-5,3],[-4,2],[-3,1]],[[-3,4],[-2,3],[-1,2]],[[1,-3],[2,-4],[3,-5]],[[3,-2],[4,-3],[5,-4]]]",10,0,10,22,"(-2, 1)",bridge,bridge_fork,three-axis,4bfe2a210900014c6706a885431e59fba5f001b7,1,1,22,10,"{""1"":2,""2"":4,""3"":4}",2,4,10,-1,0.0,"-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,0,0,0,0","{""adversarial"":1}",1,0.0,0.693147,reservoir,"(10, 8, 10, 22, 2, 4, 4, 1)",7c260f45389554ef965eb9061d67132ed32211eb,0,34,10,"{""A"":10,""M"":2,""O"":22}",1,12,0.08333333333333333,"(10, 9, 8)",10
T_0068,E000000069,proto,10,8,1,"[[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]","[[-2,-3]]","[[-4,1],[2,0]]","[[[-4,0]],[[3,0]],[[-6,3],[-5,2],[-1,-2]],[[-5,-1],[-4,-1],[-3,-1]],[[-5,3],[-4,2],[-3,1]],[[-2,1],[-2,2],[-2,3]],[[0,-5],[0,-4],[0,-3]],[[0,1],[0,2],[0,3]],[[1,-3],[2,-4],[3,-5]],[[1,-1],[2,-1],[3,-1]]]",10,1,10,26,"(-6, 1)",kink,kink_bridge,three-axis,91fed06201379857d5426fb9322eb4a55352d771,1,1,26,10,"{""1"":2,""3"":8}",2,0,10,-1,0.0,"-4.958e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,0,1.665e-16","{""adversarial"":1}",1,0.0,0.693147,reservoir,"(10, 8, 10, 26, 2, 0, 8, 1)",607ad14498fb0620c03b0ae450c507cc2ecd3fd5,0,39,10,"{""A"":10,""D"":1,""M"":2,""O"":26}",1,12,0.08333333333333333,"(9, 9, 8)",9
T_0082,E000000083,proto,10,8,1,"[[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]","[[-2,-3]]","[[-1,-3],[2,0]]","[[[-4,0]],[[3,0]],[[-5,-1],[-4,-1],[-3,-1]],[[-5,3],[-4,2],[-3,1]],[[-2,1],[-2,2],[-2,3]],[[-1,-2],[-1,1],[-1,2]],[[0,-5],[0,-4],[0,-3]],[[0,1],[0,2],[0,3]],[[1,-3],[2,-4],[3,-5]],[[1,-1],[2,-1],[3,-1]]]",10,1,10,26,"(-6, 3)",kink,kink_bridge,three-axis,9b389e8ed86b48fae3abb28dfe40e6daa869da26,1,1,26,10,"{""1"":2,""3"":8}",2,0,10,-1,0.0,"-4.996e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,0","{""adversarial"":1}",1,0.0,0.693147,reservoir,"(10, 8, 10, 26, 2, 0, 8, 1)",9638efa916545a52cc6830b31ca989a7c3765c9e,0,39,10,"{""A"":10,""D"":1,""M"":2,""O"":26}",1,12,0.08333333333333333,"(9, 8, 8)",9
T_0090,E000000091,proto,10,8,1,"[[-4,0],[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]","[[-2,-3]]","[[1,-3],[1,-1]]","[[[-5,0]],[[2,0]],[[-4,-1],[-3,-1]],[[-4,2],[-3,1]],[[2,-4],[3,-5]],[[2,-1],[3,-1]],[[-2,1],[-2,2],[-2,3]],[[0,-5],[0,-4],[0,-3]],[[0,1],[0,2],[0,3]],[[1,-2],[1,1],[1,2]]]",11,1,10,22,"(-2, 0)",rail,rail_ladder,three-axis,02d71a2187b310b3e102401b60b07603abe99800,1,1,22,10,"{""1"":2,""2"":4,""3"":4}",2,4,10,-1,0.0,"-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,0,0,0,0","{""adversarial"":1}",1,0.0,0.693147,reservoir,"(10, 8, 10, 22, 2, 4, 4, 1)",8dbcd46f23ec2d1084b08bfb998244ace6a22f0c,0,36,10,"{""A"":11,""D"":1,""M"":2,""O"":22}",1,12,0.08333333333333333,"(8, 8, 8)",8
